Statement,Suspiciousness
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#296,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#297,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#299,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#301,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#306,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#307,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#319,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#320,0.004132231404958678
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#322,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#345,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#346,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#349,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#360,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#361,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#362,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#368,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#369,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#372,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#373,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#374,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#375,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#376,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#378,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#381,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#392,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#393,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#394,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#395,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#396,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#401,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#403,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#411,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#412,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#413,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#414,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#415,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#416,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#419,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#420,0.0
org.apache.commons.math.optimization.direct.MultiDirectional#45,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#46,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#47,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#48,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#54,0.0
org.apache.commons.math.optimization.direct.MultiDirectional#55,0.0
org.apache.commons.math.optimization.direct.MultiDirectional#56,0.0
org.apache.commons.math.optimization.direct.MultiDirectional#57,0.0
org.apache.commons.math.optimization.direct.MultiDirectional#66,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#69,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#70,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#73,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#74,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#77,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#78,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#79,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#81,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#84,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#89,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#90,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#94,0.004098360655737705
org.apache.commons.math.optimization.direct.MultiDirectional#97,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#115,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#116,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#119,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#120,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#121,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#122,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#123,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#124,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#125,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#127,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#131,0.01646090534979424
org.apache.commons.math.optimization.direct.MultiDirectional#132,0.01646090534979424
org.apache.commons.math.optimization.OptimizationException#42,0.0
org.apache.commons.math.optimization.OptimizationException#43,0.0
org.apache.commons.math.optimization.OptimizationException#50,0.004132231404958678
org.apache.commons.math.optimization.OptimizationException#51,0.004132231404958678
org.apache.commons.math.MaxEvaluationsExceededException#43,0.0
org.apache.commons.math.MaxEvaluationsExceededException#44,0.0
org.apache.commons.math.MaxEvaluationsExceededException#45,0.0
org.apache.commons.math.MaxEvaluationsExceededException#56,0.0
