project_id	bug_id	rank_mean_best	rank_min_best	rank_max_best	rank_mean_average	rank_min_average	rank_max_average	rank_mean_worst	rank_min_worst	rank_max_worst	exam_mean_best	exam_min_best	exam_max_best	exam_mean_average	exam_min_average	exam_max_average	exam_mean_worst	exam_min_worst	exam_max_worst
Lang	59	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536	0.000655307994757536
Lang	6	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067	0.014305583151202067
Lang	60	6.0	6.0	6.0	513.0	513.0	513.0	513.0	513.0	513.0	0.003629764065335753	0.003629764065335753	0.003629764065335753	0.3103448275862069	0.3103448275862069	0.3103448275862069	0.3103448275862069	0.3103448275862069	0.3103448275862069
Lang	61	27.0	26.0	27.0	27.0	26.0	27.0	27.0	26.0	27.0	0.016333938294010888	0.01572897761645493	0.016333938294010888	0.016333938294010888	0.01572897761645493	0.016333938294010888	0.016333938294010888	0.01572897761645493	0.016333938294010888
Lang	62	6.0	6.0	6.0	219.0	219.0	219.0	440.0	440.0	440.0	0.007702182284980745	0.007702182284980745	0.007702182284980745	0.2811296534017972	0.2811296534017972	0.2811296534017972	0.5648267008985879	0.5648267008985879	0.5648267008985879
Lang	63	2.0	2.0	2.0	28.5	28.5	28.5	1004.0	1004.0	1004.0	0.0010565240359218173	0.0010565240359218173	0.0010565240359218173	0.015055467511885896	0.015055467511885896	0.015055467511885896	0.5303750660327522	0.5303750660327522	0.5303750660327522
Lang	64	1.0	1.0	1.0	1038.0	1038.0	1038.0	1038.0	1038.0	1038.0	0.0004916420845624386	0.0004916420845624386	0.0004916420845624386	0.5103244837758112	0.5103244837758112	0.5103244837758112	0.5103244837758112	0.5103244837758112	0.5103244837758112
Lang	65	4.0	4.0	4.0	191.5	191.5	191.5	191.5	191.5	191.5	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.5319444444444444	0.5319444444444444	0.5319444444444444	0.5319444444444444	0.5319444444444444	0.5319444444444444
Lang	7	22.5	22.5	22.5	149.0	149.0	149.0	149.0	149.0	149.0	0.007403751233958539	0.007403751233958539	0.007403751233958539	0.04902928594932544	0.04902928594932544	0.04902928594932544	0.04902928594932544	0.04902928594932544	0.04902928594932544
Lang	8	11.0	11.0	11.0	12.0	12.0	12.0	848.0	848.0	848.0	0.007976794778825236	0.007976794778825236	0.007976794778825236	0.00870195794053662	0.00870195794053662	0.00870195794053662	0.6149383611312546	0.6149383611312546	0.6149383611312546
Lang	9	63.0	64.0	62.0	63.0	64.0	62.0	63.0	64.0	62.0	0.043478260869565216	0.04416839199447895	0.04278812974465148	0.043478260869565216	0.04416839199447895	0.04278812974465148	0.043478260869565216	0.04416839199447895	0.04278812974465148
Math	1	5.0	4.0	6.0	29.0	25.0	29.0	29.0	25.0	29.0	0.0012607160867372667	0.0010085728693898135	0.0015128593040847202	0.007312153303076148	0.006303580433686334	0.007312153303076148	0.007312153303076148	0.006303580433686334	0.007312153303076148
Math	10	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438	0.003089887640449438
Math	100	5.0	5.0	5.0	432.0	432.0	432.0	432.0	432.0	432.0	0.004317789291882556	0.004317789291882556	0.004317789291882556	0.37305699481865284	0.37305699481865284	0.37305699481865284	0.37305699481865284	0.37305699481865284	0.37305699481865284
Math	101	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
Math	102	2.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	0.0009345794392523365	0.0009345794392523365	0.0009345794392523365	0.0009345794392523365	0.0014018691588785046	0.0009345794392523365	0.0014018691588785046	0.0014018691588785046	0.0014018691588785046
Math	103	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609	0.05747126436781609
Math	104	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521	0.014970059880239521
Math	105	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961	0.10077519379844961
Math	106	8.0	8.0	8.0	19.0	19.0	19.0	19.0	19.0	19.0	0.024024024024024024	0.024024024024024024	0.024024024024024024	0.057057057057057055	0.057057057057057055	0.057057057057057055	0.057057057057057055	0.057057057057057055	0.057057057057057055
Math	11	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	300.5	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396	0.01602495733788396
Math	12	5389.5	5389.5	5389.5	5389.5	5389.5	5389.5	5389.5	5389.5	5389.5	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195	0.521530868976195
Math	13	133.0	133.0	133.0	133.0	133.0	133.0	133.0	133.0	133.0	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368	0.009740021969974368
Math	14	43.0	43.0	43.0	3392.0	3392.0	3392.0	6076.5	6076.5	6076.5	0.0035875187719005505	0.0035875187719005505	0.0035875187719005505	0.2829968296345737	0.2829968296345737	0.2829968296345737	0.5069664608710162	0.5069664608710162	0.5069664608710162
Math	15	2.0	2.0	2.0	5612.0	5612.0	5612.0	5612.0	5612.0	5612.0	0.00019179133103183735	0.00019179133103183735	0.00019179133103183735	0.5381664748753356	0.5381664748753356	0.5381664748753356	0.5381664748753356	0.5381664748753356	0.5381664748753356
Math	16	4.0	4.0	4.0	39.0	38.0	41.0	5557.0	5557.0	5557.0	0.0003842828321644731	0.0003842828321644731	0.0003842828321644731	0.0037467576136036122	0.003650686905562494	0.0039388990296858484	0.5338649245844942	0.5338649245844942	0.5338649245844942
Math	17	386.0	386.0	386.0	386.0	386.0	386.0	386.0	386.0	386.0	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143	0.20932754880694143
Math	18	3.0	3.0	3.0	9972.0	9972.0	9972.0	9972.0	9972.0	9972.0	0.00015929485477619073	0.00015929485477619073	0.00015929485477619073	0.529496097276058	0.529496097276058	0.529496097276058	0.529496097276058	0.529496097276058	0.529496097276058
Math	19	366.0	366.0	366.0	366.0	366.0	366.0	366.0	366.0	366.0	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344	0.07774001699235344
Math	2	93.5	93.5	93.5	93.5	93.5	93.5	93.5	93.5	93.5	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397	0.009733499895898397
Math	20	575.5	575.5	575.5	575.5	575.5	575.5	575.5	575.5	575.5	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624	0.030758952431854624
Math	21	6.0	6.0	6.0	54.0	54.0	54.0	143.0	143.0	143.0	0.0006460643910843114	0.0006460643910843114	0.0006460643910843114	0.005814579519758802	0.005814579519758802	0.005814579519758802	0.015397867987509422	0.015397867987509422	0.015397867987509422
Math	22	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	9.864851533984413e-05	9.864851533984413e-05	9.864851533984413e-05	0.0004932425766992207	0.0004932425766992207	0.0004932425766992207	0.0004932425766992207	0.0004932425766992207	0.0004932425766992207
Math	23	41.0	41.0	41.0	184.0	184.0	184.0	1329.0	1329.0	1329.0	0.010371869466228182	0.010371869466228182	0.010371869466228182	0.046546926385024036	0.046546926385024036	0.046546926385024036	0.33620035416139643	0.33620035416139643	0.33620035416139643
Math	24	71.0	71.0	71.0	1329.5	1329.5	1329.5	1329.5	1329.5	1329.5	0.018052377320111872	0.018052377320111872	0.018052377320111872	0.3380371217899822	0.3380371217899822	0.3380371217899822	0.3380371217899822	0.3380371217899822	0.3380371217899822
Math	25	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717	0.0024813895781637717
Math	26	24.0	24.0	24.0	28.0	28.0	28.0	28.0	28.0	28.0	0.006624344465912227	0.006624344465912227	0.006624344465912227	0.007728401876897599	0.007728401876897599	0.007728401876897599	0.007728401876897599	0.007728401876897599	0.007728401876897599
Math	27	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803	0.0006414368184733803
Math	28	22.0	22.0	22.0	33.0	33.0	33.0	33.0	33.0	33.0	0.0021284829721362228	0.0021284829721362228	0.0021284829721362228	0.0031927244582043344	0.0031927244582043344	0.0031927244582043344	0.0031927244582043344	0.0031927244582043344	0.0031927244582043344
Math	29	2.0	2.0	3.0	10.0	10.0	12.0	156.0	156.0	156.0	0.00035161744022503517	0.00035161744022503517	0.0005274261603375527	0.0017580872011251757	0.0017580872011251757	0.002109704641350211	0.027426160337552744	0.027426160337552744	0.027426160337552744
Math	3	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277	0.007276507276507277
Math	30	24.5	24.5	24.5	24.5	24.5	24.5	24.5	24.5	24.5	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554	0.0023119750872888554
Math	31	99.0	105.0	81.0	1762.5	1762.5	1762.5	5938.5	5938.5	5938.5	0.008694888459511682	0.009221851396451783	0.007113999648691375	0.15479536272615493	0.15479536272615493	0.15479536272615493	0.5215615668364658	0.5215615668364658	0.5215615668364658
Math	32	64.5	64.5	64.5	64.5	64.5	64.5	64.5	64.5	64.5	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081	0.0095329589122081
Math	33	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249	0.005104594134721249
Math	34	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056
Math	35	6.0	6.0	6.0	11.0	11.0	11.0	11.0	11.0	11.0	0.0075	0.0075	0.0075	0.01375	0.01375	0.01375	0.01375	0.01375	0.01375
Math	36	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	0.000968054211035818	0.000968054211035818	0.000968054211035818	0.002904162633107454	0.002904162633107454	0.002904162633107454	0.002904162633107454	0.002904162633107454	0.002904162633107454
Math	37	1.0	1.0	1.0	14.0	12.0	17.0	56.0	66.0	49.0	0.00011376564277588168	0.00011376564277588168	0.00011376564277588168	0.0015927189988623437	0.0013651877133105802	0.0019340159271899887	0.006370875995449375	0.007508532423208191	0.005574516496018203
Math	38	2.0	2.0	2.0	15.0	15.0	15.0	2693.0	2693.0	2693.0	0.0002289639381797367	0.0002289639381797367	0.0002289639381797367	0.0017172295363480253	0.0017172295363480253	0.0017172295363480253	0.30829994275901546	0.30829994275901546	0.30829994275901546
Math	39	289.0	289.0	289.0	289.0	289.0	289.0	289.0	289.0	289.0	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513	0.028195121951219513
Math	4	2.0	2.0	2.0	12.0	11.0	12.0	12.0	11.0	12.0	0.00036900369003690036	0.00036900369003690036	0.00036900369003690036	0.002214022140221402	0.002029520295202952	0.002214022140221402	0.002214022140221402	0.002029520295202952	0.002214022140221402
Math	40	126.5	126.5	126.5	1099.0	1099.0	1099.0	1099.0	1099.0	1099.0	0.03787425149700599	0.03787425149700599	0.03787425149700599	0.32904191616766465	0.32904191616766465	0.32904191616766465	0.32904191616766465	0.32904191616766465	0.32904191616766465
Math	41	14.0	14.0	14.0	14.0	14.0	14.0	14.0	14.0	14.0	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651	0.004740941415509651
Math	42	67.0	67.0	67.0	236.5	236.5	236.5	236.5	236.5	236.5	0.006730962427164959	0.006730962427164959	0.006730962427164959	0.02375929274663452	0.02375929274663452	0.02375929274663452	0.02375929274663452	0.02375929274663452	0.02375929274663452
Math	43	105.0	110.0	96.0	221.0	221.0	221.0	221.0	221.0	221.0	0.010630758327427357	0.011136984914447708	0.009719550470790726	0.022375215146299483	0.022375215146299483	0.022375215146299483	0.022375215146299483	0.022375215146299483	0.022375215146299483
Math	44	13.0	13.0	13.0	474.5	474.5	474.5	1856.0	1856.0	1856.0	0.0011562750155652405	0.0011562750155652405	0.0011562750155652405	0.042204038068131285	0.042204038068131285	0.042204038068131285	0.16508049452992973	0.16508049452992973	0.16508049452992973
Math	45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115	0.00036310820624546115
Math	46	3.0	8.0	1.0	1515.5	1515.5	1515.5	1515.5	1515.5	1515.5	0.0007274490785645005	0.0019398642095053346	0.00024248302618816683	0.3674830261881668	0.3674830261881668	0.3674830261881668	0.3674830261881668	0.3674830261881668	0.3674830261881668
Math	47	3.0	2.0	1.0	3.0	2.0	1.0	1540.0	1540.0	1540.0	0.000727802037845706	0.00048520135856380397	0.00024260067928190198	0.000727802037845706	0.00048520135856380397	0.00024260067928190198	0.3736050460941291	0.3736050460941291	0.3736050460941291
Math	48	412.5	412.5	412.5	412.5	412.5	412.5	412.5	412.5	412.5	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443	0.08451137062077443
Math	49	5.0	5.0	5.0	1835.0	1835.0	1835.0	1835.0	1835.0	1835.0	0.0009838646202282567	0.0009838646202282567	0.0009838646202282567	0.3610783156237702	0.3610783156237702	0.3610783156237702	0.3610783156237702	0.3610783156237702	0.3610783156237702
Math	5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928
Math	50	1.0	1.0	1.0	3.0	3.0	3.0	5.0	5.0	5.0	0.00020610057708161583	0.00020610057708161583	0.00020610057708161583	0.0006183017312448475	0.0006183017312448475	0.0006183017312448475	0.001030502885408079	0.001030502885408079	0.001030502885408079
Math	51	29.0	29.0	29.0	29.0	29.0	29.0	29.0	29.0	29.0	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663	0.006645279560036663
Math	52	9.0	9.0	9.0	1680.5	1680.5	1680.5	1680.5	1680.5	1680.5	0.001982378854625551	0.001982378854625551	0.001982378854625551	0.3701541850220264	0.3701541850220264	0.3701541850220264	0.3701541850220264	0.3701541850220264	0.3701541850220264
Math	53	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648	0.0012492192379762648
Math	54	11.0	11.0	11.0	362.0	362.0	362.0	362.0	362.0	362.0	0.0027007120058924624	0.0027007120058924624	0.0027007120058924624	0.08887797692118832	0.08887797692118832	0.08887797692118832	0.08887797692118832	0.08887797692118832	0.08887797692118832
Math	55	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266	0.00034223134839151266
Math	56	4.5	4.5	4.5	7.0	7.0	7.0	192.5	192.5	192.5	0.0011655011655011655	0.0011655011655011655	0.0011655011655011655	0.001813001813001813	0.001813001813001813	0.001813001813001813	0.04985754985754986	0.04985754985754986	0.04985754985754986
Math	57	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758	0.001999500124968758
Math	58	629.0	629.0	629.0	629.0	629.0	629.0	629.0	629.0	629.0	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305	0.14831407686866305
Math	59	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377	0.0002413709872073377
Math	6	253.0	244.0	285.0	1564.5	1564.5	1564.5	5965.5	5965.5	5965.5	0.011221005011753226	0.010821838825564376	0.012640262562646915	0.06938838869916175	0.06938838869916175	0.06938838869916175	0.2645806537455094	0.2645806537455094	0.2645806537455094
Math	60	17.0	17.0	17.0	1283.5	1283.5	1283.5	1867.5	1867.5	1867.5	0.005221130221130221	0.005221130221130221	0.005221130221130221	0.3941953316953317	0.3941953316953317	0.3941953316953317	0.5735565110565111	0.5735565110565111	0.5735565110565111
Math	61	331.0	331.0	331.0	2145.0	2145.0	2145.0	2145.0	2145.0	2145.0	0.08967759414792739	0.08967759414792739	0.08967759414792739	0.5811433215930643	0.5811433215930643	0.5811433215930643	0.5811433215930643	0.5811433215930643	0.5811433215930643
Math	62	234.5	234.5	234.5	234.5	234.5	234.5	234.5	234.5	234.5	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667	0.06451169188445667
Math	63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676	0.00037105751391465676
Math	64	16.0	16.0	16.0	224.0	224.0	224.0	844.0	844.0	844.0	0.01224177505738332	0.01224177505738332	0.01224177505738332	0.1713848508033665	0.1713848508033665	0.1713848508033665	0.6457536342769702	0.6457536342769702	0.6457536342769702
Math	65	70.0	70.0	70.0	242.5	242.5	242.5	242.5	242.5	242.5	0.009915014164305949	0.009915014164305949	0.009915014164305949	0.03434844192634561	0.03434844192634561	0.03434844192634561	0.03434844192634561	0.03434844192634561	0.03434844192634561
Math	66	384.5	384.5	384.5	384.5	384.5	384.5	1980.0	1980.0	1980.0	0.11511976047904192	0.11511976047904192	0.11511976047904192	0.11511976047904192	0.11511976047904192	0.11511976047904192	0.592814371257485	0.592814371257485	0.592814371257485
Math	67	242.5	242.5	242.5	556.0	556.0	556.0	556.0	556.0	556.0	0.1920031670625495	0.1920031670625495	0.1920031670625495	0.440221694378464	0.440221694378464	0.440221694378464	0.440221694378464	0.440221694378464	0.440221694378464
Math	68	224.0	224.0	224.0	224.0	224.0	224.0	498.5	498.5	498.5	0.1919451585261354	0.1919451585261354	0.1919451585261354	0.1919451585261354	0.1919451585261354	0.1919451585261354	0.4271636675235647	0.4271636675235647	0.4271636675235647
Math	69	154.5	154.5	154.5	154.5	154.5	154.5	154.5	154.5	154.5	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867	0.023384289390040867
Math	7	46.0	46.0	46.0	1954.0	1954.0	1954.0	1954.0	1954.0	1954.0	0.004055364542008287	0.004055364542008287	0.004055364542008287	0.17226483293661288	0.17226483293661288	0.17226483293661288	0.17226483293661288	0.17226483293661288	0.17226483293661288
Math	70	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726
Math	71	2.0	2.0	2.0	11.0	10.0	13.0	11.0	10.0	13.0	0.0008756567425569177	0.0008756567425569177	0.0008756567425569177	0.004816112084063047	0.0043782837127845885	0.005691768826619965	0.004816112084063047	0.0043782837127845885	0.005691768826619965
Math	72	8.0	8.0	8.0	146.5	146.5	146.5	146.5	146.5	146.5	0.016771488469601678	0.016771488469601678	0.016771488469601678	0.30712788259958074	0.30712788259958074	0.30712788259958074	0.30712788259958074	0.30712788259958074	0.30712788259958074
Math	73	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	12.0	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638	0.017118402282453638
Math	74	603.0	603.0	603.0	2881.5	2881.5	2881.5	5136.0	5136.0	5136.0	0.06575073601570167	0.06575073601570167	0.06575073601570167	0.3141969250899575	0.3141969250899575	0.3141969250899575	0.5600261694471704	0.5600261694471704	0.5600261694471704
Math	75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.004166666666666667
Math	76	1.0	1.0	1.0	2835.0	2835.0	2835.0	4959.0	4959.0	4959.0	0.00010676916506512919	0.00010676916506512919	0.00010676916506512919	0.30269058295964124	0.30269058295964124	0.30269058295964124	0.5294682895579756	0.5294682895579756	0.5294682895579756
Math	77	19.0	19.0	19.0	106.5	106.5	106.5	4455.0	4455.0	4455.0	0.002165488944609072	0.002165488944609072	0.002165488944609072	0.01213813540004559	0.01213813540004559	0.01213813540004559	0.5077501709596535	0.5077501709596535	0.5077501709596535
Math	78	46.0	46.0	46.0	46.0	46.0	46.0	46.0	46.0	46.0	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578	0.04925053533190578
Math	79	12.0	12.0	12.0	37.5	37.5	37.5	37.5	37.5	37.5	0.012903225806451613	0.012903225806451613	0.012903225806451613	0.04032258064516129	0.04032258064516129	0.04032258064516129	0.04032258064516129	0.04032258064516129	0.04032258064516129
Math	8	3.0	3.0	3.0	1076.5	1076.5	1076.5	1076.5	1076.5	1076.5	0.0014792899408284023	0.0014792899408284023	0.0014792899408284023	0.5308185404339251	0.5308185404339251	0.5308185404339251	0.5308185404339251	0.5308185404339251	0.5308185404339251
Math	80	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644
Math	81	46.0	46.0	46.0	2453.0	2453.0	2453.0	2453.0	2453.0	2453.0	0.0056504114973590465	0.0056504114973590465	0.0056504114973590465	0.3013143348482987	0.3013143348482987	0.3013143348482987	0.3013143348482987	0.3013143348482987	0.3013143348482987
Math	82	138.0	138.0	138.0	138.0	138.0	138.0	138.0	138.0	138.0	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579	0.032639545884579
Math	83	69.0	69.0	69.0	174.5	174.5	174.5	174.5	174.5	174.5	0.016323633782824698	0.016323633782824698	0.016323633782824698	0.04128223326236101	0.04128223326236101	0.04128223326236101	0.04128223326236101	0.04128223326236101	0.04128223326236101
Math	84	14.0	13.0	13.0	14.0	13.0	13.0	14.0	13.0	13.0	0.026365348399246705	0.02448210922787194	0.02448210922787194	0.026365348399246705	0.02448210922787194	0.02448210922787194	0.026365348399246705	0.02448210922787194	0.02448210922787194
Math	85	79.0	79.0	79.0	79.0	79.0	79.0	79.0	79.0	79.0	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298	0.07538167938931298
Math	86	44.0	50.0	40.0	843.5	843.5	843.5	1680.5	1680.5	1680.5	0.013893274392169246	0.015787811809283233	0.012630249447426587	0.26634038522260817	0.26634038522260817	0.26634038522260817	0.5306283549100095	0.5306283549100095	0.5306283549100095
Math	87	37.5	37.5	37.5	2232.0	2232.0	2232.0	2232.0	2232.0	2232.0	0.008905248159582047	0.008905248159582047	0.008905248159582047	0.5300403704583234	0.5300403704583234	0.5300403704583234	0.5300403704583234	0.5300403704583234	0.5300403704583234
Math	88	1.0	1.0	1.0	22.0	22.0	22.0	2239.5	2239.5	2239.5	0.00023741690408357076	0.00023741690408357076	0.00023741690408357076	0.0052231718898385565	0.0052231718898385565	0.0052231718898385565	0.5316951566951567	0.5316951566951567	0.5316951566951567
Math	89	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213	0.005319148936170213
Math	9	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622	0.000859106529209622
Math	90	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703
Math	91	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	0.0011312217194570137	0.0011312217194570137	0.0011312217194570137	0.003393665158371041	0.003393665158371041	0.003393665158371041	0.003393665158371041	0.003393665158371041	0.003393665158371041
Math	92	1.0	1.0	1.0	15.0	15.0	15.0	240.0	240.0	240.0	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.033185840707964605	0.033185840707964605	0.033185840707964605	0.5309734513274337	0.5309734513274337	0.5309734513274337
Math	93	2.0	2.0	2.0	6.0	6.0	6.0	8.0	8.0	8.0	0.0045045045045045045	0.0045045045045045045	0.0045045045045045045	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.018018018018018018	0.018018018018018018	0.018018018018018018
